Name Number,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
-none-
ASAPH 2023,11.6,0.15,43.974639,356.72013,3.511298,22.319649,0.2781217,2.8790455,48800
ASARO 4531,14.9,0.15,328.36105,143.09734,15.23124,23.980505,0.0406845,1.8620511,48800
ASCHERA 214,9.5,0.51,270.43678,132.78117,342.49056,3.434672,0.0285993,2.6117738,48800
ASCII 3568,12.2,0.15,37.399076,280.95959,58.546516,19.476965,0.2477962,3.1331265,48800
ASHBROOK 2157,11.4,0.15,182.99403,265.12987,349.92245,8.627946,0.1146946,2.7812093,48800
ASHIZURI 4399,12.4,0.15,26.482961,52.407106,244.54207,12.12605,0.1734639,2.574431,48800
ASHKOVA 3460,12.1,0.15,99.368674,290.03316,83.821262,2.366211,0.217444,3.1863642,48800
ASIA 67,8.28,0.15,236.41272,105.4171,202.98236,6.013977,0.1854315,2.4222142,48800
ASKANIA 1216,13.49,0.15,296.4481,144.0603,121.80568,7.594435,0.1793494,2.2327233,48800
ASLOG 962,11.52,0.15,117.68645,223.0996,145.88361,2.597173,0.0971552,2.9069247,48800
ASMODEUS 2174,11.6,0.15,60.244392,4.779227,0.340822,8.120886,0.2730462,2.5361393,48800
ASP 2848,11.1,0.15,285.5189,54.038729,339.10409,0.924453,0.2029002,3.191408,48800
ASPASIA 409,7.62,0.29,323.96471,352.59884,242.61781,11.231293,0.0693839,2.5773741,48800
ASPLINDA 958,10.71,0.15,324.1273,95.63335,343.88572,5.651535,0.1891939,3.9683182,48800
ASPORINA 246,8.62,0.15,11.676725,96.716777,162.60727,15.634279,0.1062359,2.694845,48800
ASTA 1041,9.9,0.15,327.34533,338.85517,60.651233,13.939119,0.148143,3.0707626,48800
ASTAPOVICH 2408,12.5,0.15,133.14241,101.92087,164.97468,17.672925,0.244661,2.6353154,48800
ASTARTE 672,11.1,0.15,236.26577,309.444,344.11349,11.147619,0.1344707,2.5576684,48800
ASTER 1218,12.9,0.15,273.80485,68.812228,64.001771,3.160557,0.109259,2.2629705,48800
ASTERIA 658,10.54,0.15,242.51554,59.477105,351.52063,1.51477,0.0657252,2.8533291,48800
ASTEROPAIOS 4805,10.1,0.15,107.51521,89.65065,278.38873,11.98648,0.0895995,5.2572418,49000
ASTEROPE 233,8.21,0.15,299.13528,125.39733,222.43134,7.668377,0.1016471,2.6593089,48800
ASTRAEA 5,6.85,0.15,106.57491,356.31349,141.78779,5.358094,0.1917271,2.5741578,48800
ASTRID 1128,10.7,0.15,98.329956,236.14838,59.420772,1.019565,0.0469748,2.786974,48800
ASTRONOMIA 1154,10.51,0.15,34.049984,179.80945,83.233996,4.551871,0.066475,3.3869586,48800
ASTYANAX 1871,11,0.15,145.73989,161.1829,145.77216,8.566107,0.0330694,5.3262012,48800
ATAHUALPA 4721,13.5,0.15,351.26456,215.20213,39.58363,4.37346,0.1220285,2.2537321,49000
ATALA 152,8.33,0.15,306.0955,49.139963,40.507742,12.172594,0.070704,3.1429497,48800
ATALANTE 36,8.46,0.15,341.05005,46.283515,358.92304,18.481811,0.3041925,2.7466277,48800
ATAMI 1139,12.51,0.15,14.692357,206.26407,213.5364,13.087713,0.255196,1.9473991,48800
ATANASOFF 3546,12.3,0.15,117.09586,254.97133,335.50794,7.031998,0.025059,2.6946916,48800
ATE 111,8.02,0.15,275.11268,166.15357,306.13067,4.916533,0.0995816,2.5952658,48800
ATEN 2062,16.8,0.15,341.85958,147.93019,108.70463,18.933058,0.1825451,0.9664856,48800
ATHALIA 515,11.23,0.15,347.61674,293.26926,121.85103,2.023227,0.1726215,3.1250985,48800
ATHAMANTIS 230,7.35,0.27,277.40228,139.25432,240.05892,9.439106,0.0618458,2.3822429,48800
ATHANASIA 730,14,0.15,301.61799,122.96017,95.303493,4.23397,0.1775562,2.2436761,48800
ATHENE 881,11.6,0.15,260.32463,41.155867,277.49601,14.200476,0.2077553,2.6125694,48800
ATHOR 161,9.15,0.13,146.50255,294.03736,18.882242,9.049831,0.1390442,2.3785797,48800
ATKINSON 1827,12.39,0.15,170.87747,238.60789,221.20856,4.514858,0.1818477,2.7069887,48800
ATLANTIS 1198,14.6,0.15,3.575733,83.704742,260.2233,2.722848,0.336304,2.250409,48800
ATOSSA 810,12.7,0.15,312.75685,195.49161,152.85993,2.608725,0.1810575,2.1785507,48800
ATROPOS 273,10.26,0.15,309.19649,120.06377,159.27787,20.414218,0.1604661,2.3951597,48800
ATTICA 1138,11.3,0.15,109.20292,99.681734,284.28413,14.001843,0.0629885,3.1503015,48800
ATTILA 1489,11.6,0.15,155.24493,12.756051,155.29433,2.404939,0.1354036,3.2098003,48800
AUGUSTA 254,12.13,0.15,193.63212,233.03306,28.681317,4.516291,0.121999,2.1944066,48800
AUNUS 1480,13.1,0.15,249.31006,64.719056,63.854186,4.862998,0.1091059,2.2024414,48800
AURA 1488,10.8,0.15,37.033639,115.95321,354.84333,10.556226,0.121526,3.0394691,48800
AURAVICTRIX 700,11.2,0.15,277.57454,101.38039,97.056228,6.790245,0.1038001,2.2293251,48800
AURELIA 419,8.42,0.15,22.529969,44.053518,229.72541,3.930797,0.2554691,2.5933529,48800
AURICULA 1231,11.6,0.15,114.02235,247.60449,342.31018,11.476246,0.0855158,2.6695966,48800
AURORA 94,7.57,0.15,38.556131,52.31763,3.194259,8.015147,0.0807555,3.1614185,48800
AUSONIA 63,7.55,0.25,55.024986,295.10381,338.2225,5.789266,0.125181,2.3958827,48800
AUSTRASIA 2236,12.3,0.15,73.181007,300.72119,8.455874,10.117896,0.219928,2.3444213,48800
AUSTRIA 136,9.69,0.15,303.95446,132.69299,186.68291,9.57497,0.0847592,2.2864993,48800
AUTOMEDON 2920,8.8,0.15,137.73227,200.16264,231.05139,21.059617,0.0262288,5.1583623,48800
AUTONOMA 1465,11.6,0.15,73.001154,50.193292,167.33316,9.901373,0.1673114,3.0386344,48800
AVICENNA 2755,11.7,0.15,317.72387,148.04153,233.09553,4.538981,0.2573322,2.8477395,48800
AYASHI 3994,12.6,0.15,349.12918,296.71151,52.43869,3.685681,0.242904,2.653422,48800
AZABU 3290,11.7,0.15,307.13651,116.68322,75.451866,2.768197,0.1229012,3.9759949,48800
AZALEA 1056,11.7,0.15,23.585132,212.20912,104.34701,5.42678,0.1782882,2.2300359,48800
AZERBAJDZHAN 2698,11.9,0.15,214.26871,238.97163,206.94608,6.875474,0.0547545,2.6621932,48800
BAADE 1501,12.1,0.15,73.666141,12.158998,17.2003,7.34673,0.2396547,2.5457843,48800
BABOQUIVARI 2059,15.8,0.15,233.51568,191.1906,201.14973,10.995742,0.5264334,2.6488294,48800
BACCHUS 2063,16.4,0.15,291.68826,55.055849,33.344035,9.424046,0.3493304,1.0775981,48800
BACH 1814,13.8,0.15,46.955496,65.404363,20.534769,4.351361,0.1306601,2.2262005,48800
BACKLUNDA 856,10.69,0.15,12.167964,73.737815,125.69148,14.311482,0.1176289,2.4358663,48800
BACON 2940,14,0.15,285.29481,116.1752,274.37928,6.442002,0.2347112,2.782825,48800
BADENIA 333,9.46,0.15,6.710611,18.039001,354.43843,3.797155,0.1738785,3.120054,48800
BAERBEL 4569,11.6,0.15,229.33405,29.82078,205.83213,14.505276,0.0633939,2.5842932,48800
BAETSLE 2513,13.4,0.15,36.056894,97.069235,258.05182,3.159478,0.1812429,2.286118,48800
BAGRATION 3127,12.2,0.15,213.8789,29.623297,294.19665,4.832452,0.2003246,2.6003946,48800
BAHNER 2358,11,0.15,310.20618,46.626688,345.14642,9.708646,0.1017596,3.0223655,48800
BAIKAL 2776,12.5,0.15,344.76987,319.85831,187.91012,4.767578,0.1736436,2.3682342,48800
BAIKONUR 2700,12.1,0.15,50.665458,277.02923,171.68119,2.393316,0.0431809,2.9079858,48800
BAILLAUDA 1280,10.33,0.15,73.555646,89.005933,294.05201,6.429234,0.0683825,3.4081945,48800
BAILY 3115,11.3,0.15,130.84807,172.17868,259.11974,10.169251,0.1432155,2.5788187,48800
BAIZE 1591,11.7,0.15,34.400646,162.3379,90.740346,24.774154,0.17586,2.3921102,48800
BAKER 2549,12.7,0.15,268.93266,201.72848,198.394,0.057085,0.1845198,3.1841459,48800
BAKHCHISARAJ 3242,12.4,0.15,281.78552,242.10843,191.80764,12.374998,0.1605478,2.6802547,48800
BALAM 3749,13.7,0.15,63.758117,173.4587,296.00166,5.383453,0.1098374,2.237121,48800
BALDUINUS 1491,11.3,0.15,221.21094,151.26054,314.67357,3.751167,0.1606937,3.2130967,48800
BALI 770,10.93,0.15,260.24451,17.48099,44.886056,4.391428,0.1508135,2.2210602,48800
BAM 2031,13,0.15,289.06944,213.27769,169.49049,4.748643,0.1733138,2.2339931,48800
BAMBERGA 324,6.82,0.09,54.112801,43.333965,328.54452,11.141522,0.3402891,2.6815476,48800
BAMBERY 4490,12.7,0.15,79.664643,267.7873,134.96905,26.120299,0.0920307,1.9309819,48800
BANACHIEWICZA 1286,10.88,0.15,108.55199,103.20401,201.15134,9.736586,0.0956751,3.0198194,48800
BANCILHON 1713,13.3,0.15,111.11974,255.92703,61.355416,3.749633,0.1851671,2.2276827,48800
BANDUSIA 597,9.4,0.15,152.68131,306.77145,36.860185,12.811721,0.1435085,2.6731114,48800
BAPTISTINA 298,11,0.15,183.93504,134.47603,8.450137,6.292812,0.0957675,2.2640016,48800
BARABASHOV 2883,13.3,0.15,211.4843,150.88684,48.586802,1.412122,0.0817454,2.2456236,48800
BARBARA 234,9.02,0.15,185.09578,191.42513,144.75448,15.355074,0.2432971,2.387625,48800
BARBAROSSA 1860,11.7,0.15,265.89868,162.38417,133.09874,9.939191,0.2030641,2.5680499,48800
BARCELONA 945,10.13,0.15,250.78444,161.21457,318.51483,32.815301,0.160947,2.6392603,48800
BARDWELL 1615,11.38,0.15,329.41993,248.03292,153.38965,1.677076,0.1911138,3.1117665,48800
BARKS 2730,11.6,0.15,211.38155,271.06956,5.223959,6.447609,0.1309446,2.7196752,48800
BARNARDIANA 819,11.9,0.15,41.116266,305.91933,333.47378,4.901122,0.1413275,2.1978566,48800
BARRINGER 3693,11.7,0.15,277.02197,186.86281,179.01276,14.91843,0.2047917,3.1443533,48800
BARRY 1703,12.4,0.15,284.3126,213.18827,112.43611,4.5183,0.1714052,2.2146024,48800
BARSIG 4204,13,0.15,68.006667,322.43145,223.02524,3.810328,0.0855079,2.2686352,48800
BARTO 2279,12.97,0.15,86.291736,62.536968,140.17345,2.976617,0.1594022,2.4577425,48800
BARTOK 4132,11.8,0.15,126.36337,254.40885,173.31037,23.300859,0.2893298,2.4064451,48800
BARUCCI 3485,12.9,0.15,135.45515,339.26454,315.92651,1.811198,0.1665217,2.4390309,48800
BASHKIRIA 2657,11.6,0.15,46.766014,9.291462,50.577255,2.254161,0.1402922,3.1860772,48800
BASILEA 2033,13.2,0.15,340.45585,134.23591,322.00829,8.470654,0.1110916,2.2251427,48800
BASILEVSKY 3991,13.2,0.15,209.33505,355.42834,283.12777,3.874204,0.1745479,2.2499193,48800
BATA 4318,11.6,0.15,76.192377,102.28203,33.538215,9.565863,0.109482,3.2173473,48800
BATESON 2434,11.1,0.15,315.77633,286.86462,27.582221,15.615505,0.1656045,3.0850269,48800
BATHILDE 441,8.51,0.15,304.22524,200.62927,254.04982,8.137159,0.0788625,2.8070353,48800
BATHSEBA 592,9.3,0.15,246.32662,253.75733,168.5952,10.171543,0.1368897,3.0203791,48800
BATRAKOV 2702,11,0.15,212.62913,311.16793,247.00884,1.584735,0.0754522,3.4335053,48800
BATTEN 3931,13.5,0.15,124.70298,150.41235,328.58443,3.797077,0.0813043,2.3942581,48800
BAUCIS 172,8.79,0.15,332.51967,359.45188,332.31606,10.033129,0.1144254,2.379843,48800
BAUERSFELDA 1553,11.7,0.15,207.54088,19.942152,111.16177,3.232042,0.0966085,2.9090507,48800
BAUMANN 3683,11.01,0.15,3.102742,141.79485,102.85359,15.753396,0.1089374,3.1439249,48800
BAUMEIA 813,11.7,0.15,74.657801,314.60038,52.151097,6.298336,0.025901,2.2228957,48800
BAVARIA 301,10.1,0.15,349.52416,124.25267,142.71311,4.891881,0.0635249,2.7251029,48800
BEADELL 3161,12.1,0.15,51.529639,256.14695,351.81698,14.915003,0.1725907,2.5714958,48800
BEAGLE 656,10,0.15,338.45582,335.01467,184.60589,0.508171,0.1355044,3.1492058,48800
BEALS 3314,13,0.15,285.05051,45.483668,359.69249,7.416652,0.0452221,2.218313,48800
BEATE 1043,9.79,0.15,15.427042,166.33462,159.71397,8.914228,0.0480285,3.0924968,48800
BEATRICETINSLEY 3087,12.8,0.15,275.22146,79.224794,339.01836,19.821407,0.117772,3.0759831,48800
BEATRIX 83,8.66,0.15,205.07907,166.66008,27.878272,4.97466,0.0825481,2.4317196,48800
BEATTY 2925,14,0.15,197.93051,278.00784,217.51513,2.215428,0.1914044,2.3861599,48800
BECHUANA 1349,10.2,0.15,41.134232,307.40576,307.51434,10.064735,0.1516652,3.0174524,48800
BECKMAN 3737,12.71,0.15,113.93632,84.860796,288.79556,20.166838,0.3928759,2.4094942,48800
BEER 1896,14,0.15,262.39621,180.00871,182.37507,2.219077,0.2225283,2.3672392,48800
BEET 4026,13.3,0.15,268.09964,352.52363,137.70845,3.185435,0.1203756,2.4424346,48800
BEETHOVEN 1815,11.36,0.15,295.7273,353.35156,111.38545,2.715217,0.1733105,3.1734943,48800
BEGONIA 943,9.77,0.15,290.35994,2.79323,114.36516,12.018278,0.1982189,3.1349887,48800
BEHRENS 1651,12.1,0.15,210.65441,338.69665,187.69032,5.070006,0.0662668,2.1798134,48800
BEIRA 1474,12.66,0.15,174.18128,83.545188,324.11387,26.724309,0.488667,2.7341787,48800
BELGICA 1052,11.97,0.15,348.35662,297.0143,99.811422,4.694242,0.1434321,2.2361331,48800
BELGRANO 2808,11,0.15,157.92041,114.5411,315.05293,8.965309,0.087329,3.0038004,48800
BELINSKIJ 3747,11.1,0.15,224.42004,99.363873,38.976518,24.370475,0.1132552,3.1951971,48800
BELISANA 178,9.38,0.15,34.157524,210.70965,51.31817,1.903653,0.0440779,2.4600801,48800
BELJAWSKYA 1074,10,0.15,58.7024,21.240239,38.145761,0.82232,0.1616542,3.1669703,48800
BELLA 695,9.3,0.15,200.99968,78.762214,276.07018,13.868995,0.1594429,2.5400106,48800
BELLEROPHON 1808,12.1,0.15,312.67313,45.911232,13.699016,2.045199,0.1793737,2.7483278,48800
BELLINGSHAUSEN 3659,13.6,0.15,181.04415,257.74805,190.11285,3.434043,0.1204612,2.5291916,48800
BELLONA 28,7.09,0.15,346.98476,343.74167,144.67758,9.402681,0.148896,2.7775796,48800
BELNIKA 2626,11.7,0.15,180.46838,116.37376,356.29106,1.496906,0.0242742,2.8502369,48800
BELOPOLSKYA 1004,9.99,0.15,337.97018,227.28044,153.96407,2.97289,0.0867535,3.4038411,48800
BELTROVATA 2368,15.21,0.15,310.78474,42.223794,287.8358,5.250151,0.4138689,2.1044876,48800
BELYAEV 2030,13.5,0.15,56.630479,61.331873,170.00844,2.577171,0.0931763,2.2473025,48800
BENDA 734,9.7,0.15,54.718008,66.009922,3.59563,5.815474,0.0844663,3.1547438,48800
BENGT 1846,13.1,0.15,240.4754,75.030396,19.296565,3.192399,0.1415884,2.3387904,48800
BENGUELLA 1784,12.3,0.15,104.15362,185.26871,95.304701,1.472971,0.1315219,2.4053589,48800
BENJAMINA 976,9.22,0.15,108.19905,302.5153,245.72164,7.579135,0.0993462,3.2044128,48800
BENKOELA 863,9.02,0.15,338.32764,95.287886,117.21086,25.412448,0.0436153,3.1997111,48800
BENMAYER 2863,12,0.15,333.1945,223.02602,120.87628,1.966993,0.1958766,3.1626608,48800
BENNETT 4093,11.9,0.15,307.08321,218.49654,260.87957,9.343948,0.0264537,3.0175655,48800
BEOGRAD 1517,11.1,0.15,294.81486,231.47818,64.152295,5.278436,0.0419049,2.7166397,48800
BERBERICIA 776,7.68,0.34,310.91529,305.40635,80.218243,18.231377,0.1655879,2.9312025,48800
BERENDEYA 2998,14.3,0.15,169.04119,204.17102,157.61841,3.066207,0.1941289,2.4245625,48800
BERENIKE 653,9.18,0.15,297.70163,56.517711,133.42148,11.290077,0.0486092,3.0123657,48800
BERG 4528,12.3,0.15,294.05416,316.48729,161.84584,8.712731,0.1328303,2.5517093,48800
BERGHOLZ 3093,11.5,0.15,248.36531,60.935938,278.901,12.756729,0.2067016,2.6764767,48800
BERKELEY 716,10.84,0.15,166.6977,55.499848,146.43771,8.488374,0.0852364,2.8135251,48800
BERKHUIJSEN 3604,13,0.15,38.577204,154.54421,20.208864,12.004366,0.1164716,2.6005917,48800
BERLAGE 4359,13.5,0.15,352.01671,185.24788,173.54552,1.140435,0.1661704,2.1534985,48800
BERNA 1313,11.8,0.15,171.36736,98.99046,298.78505,12.545659,0.2068892,2.6563083,48800
BERNARDINA 629,9.9,0.15,173.6955,30.264922,87.830303,9.33321,0.1690529,3.1241494,48800
BERNES 3038,13.7,0.15,215.63911,10.977864,351.93652,4.706554,0.2039372,2.4390738,48800
BERNHEIM 3467,13,0.15,238.67791,348.87225,105.57107,4.105418,0.1472314,2.4104485,48800
BERNOULLI 2034,12.9,0.15,336.42916,63.625302,19.313274,8.563922,0.1797834,2.2460823,48800
BERNSTEIN 4476,13.8,0.15,251.36092,344.81362,94.997925,3.364747,0.1888599,2.3856331,48800
BEROLINA 422,10.83,0.15,302.32998,335.04775,9.315624,5.003212,0.2147803,2.2279821,48800
BERRY 3684,13.4,0.15,226.28713,67.202241,95.233458,6.814081,0.1533938,2.2880782,48800
BERTAUD 4603,11.9,0.15,211.9842,288.57857,339.29359,12.518651,0.2363236,2.6306666,48800
BERTHA 154,7.58,0.15,49.524294,152.59662,37.205211,21.102718,0.0918991,3.1815782,48800
BERTHOLDA 420,8.31,0.15,313.83715,207.29415,244.56706,6.696384,0.0470509,3.4145061,48800
BERYL 1729,12.5,0.15,307.84596,261.70844,9.332276,2.447394,0.1003513,2.2296083,48800
BESSEL 1552,11,0.15,252.52043,36.330507,10.537154,9.860295,0.1039929,3.007542,48800
BETHGEA 937,11.83,0.15,214.92363,71.650919,244.01588,3.693765,0.2171194,2.2324968,48800
BETTINA 250,7.58,0.15,311.6548,70.662193,24.652048,12.888273,0.1217104,3.1528811,48800
BETULIA 1580,14.52,0,346.52415,159.27268,62.389482,52.117722,0.4902631,2.1946771,48800
BEYER 1611,11.3,0.15,345.72697,78.921071,238.00728,4.263033,0.1546493,3.1813156,48800
BEZOVEC 1963,10.91,0.15,260.04596,355.67989,107.14311,25.007889,0.2089766,2.4233624,48800
BIANCA 218,8.6,0.32,341.13508,60.805653,170.96925,15.218742,0.1139861,2.6679775,48800
BIANUCCI 4821,12.4,0.15,109.93861,330.50807,154.01191,1.17652,0.1651213,3.1305959,49000
BIARMIA 1146,9.8,0.15,286.58622,61.198852,214.7964,17.142474,0.244526,3.0569674,48800
BIDSTRUP 3246,11.4,0.15,325.20065,345.59439,197.86412,21.728783,0.036046,3.1957387,48800
BIHORO 4460,10.8,0.15,321.92496,29.999637,326.68779,27.053073,0.1828126,2.9222232,48800
BILKIS 585,10.4,0.15,292.82495,327.90787,180.45569,7.558105,0.1311683,2.4295902,48800
BILLBAUM 4175,12.4,0.15,295.11718,315.90935,163.87668,13.565758,0.1821444,2.6871793,48800
BINOMI 2029,13.5,0.15,124.84292,66.164837,278.41591,5.596092,0.1278557,2.3497128,48800
BINZEL 2873,12.99,0.15,308.89144,167.78788,101.16107,5.899052,0.1580129,2.2512287,48800
BIRCH 3924,12.3,0.15,229.86845,94.51565,332.12489,6.713033,0.1119471,2.6989752,48800
BIRGIT 960,12.9,0.15,22.091657,87.467128,249.55184,3.021425,0.1661237,2.2482787,48800
BIRGITTA 2744,14.78,0.15,286.93843,43.344495,316.00534,6.767587,0.3329945,2.3012687,48800
BIRKLE 4803,12.1,0.15,64.02448,183.78865,46.41539,2.92315,0.032423,2.9024632,49000
BIRYUKOV 2477,12.4,0.15,256.60841,86.856234,208.48761,6.075687,0.1513741,2.5598449,48800
BISHOP 2633,13.1,0.15,164.35427,265.87195,62.615751,3.129873,0.1388926,2.2249807,48800
BISTRO 2038,12.3,0.15,139.98586,183.12865,73.745456,14.772038,0.0888823,2.4358019,48800
BIWAKO 4289,12.4,0.15,268.02588,340.06482,76.114489,5.464412,0.1564979,2.2969654,48800
BLAAUW 2145,10.6,0.15,190.07928,275.33318,264.95453,15.065564,0.0804555,3.227303,48800
BLAGA 4891,11.6,0.15,154.19755,265.4437,339.21279,2.30272,0.0527655,3.1682726,49000
BLAKEE 4069,14,0.15,276.26379,5.517526,236.06096,2.179128,0.0743908,2.1718549,48800
BLANCO 4478,14.1,0.15,99.075659,4.489642,267.34585,3.278525,0.1344613,2.248403,48800
BLARNEY 2320,10.5,0.15,104.82951,251.78788,119.29874,11.542858,0.1259753,3.1686848,48800
BLAZHKO 2445,12.9,0.15,175.01587,340.64866,86.303986,6.072411,0.1473569,2.2685699,48800
BLIXEN 3318,11,0.15,181.1223,48.484901,109.47726,11.578363,0.0409596,3.0119188,48800
BLOK 2540,13.1,0.15,60.373089,261.25282,183.73796,1.259373,0.0513914,2.1968542,48800
BOBCOCK 3167,11.4,0.15,110.5193,255.67985,18.050514,15.614345,0.1066251,2.5406586,48800
BOBONE 2507,11.7,0.15,291.93669,97.881249,130.44277,10.315817,0.0840551,2.7809563,48800
BOBROVNIKOFF 2637,13.2,0.15,186.60257,342.97002,356.37837,4.938197,0.2345472,2.2562291,48800
BODA 1487,10.6,0.15,112.30744,102.31942,97.708629,2.471482,0.1044806,3.1518006,48800
BODEA 998,11.9,0.15,142.87057,70.69524,301.99063,15.517338,0.1984423,3.1380579,48800
BODIL 3459,12.9,0.15,214.97618,200.30476,98.805106,5.222233,0.1698064,2.2456224,48800
BOHEMIA 371,8.72,0.15,17.200695,343.28132,283.94956,7.39439,0.0613166,2.7268933,48800
BOHLINIA 720,9.71,0.15,30.305525,110.94201,36.061514,2.366639,0.0195152,2.8890536,48800
BOHMIA 1141,13.9,0.15,155.20054,275.65451,105.74056,4.273967,0.1648938,2.2713885,48800
BOHR 3948,13.7,0.15,28.966029,120.63497,190.96329,2.72364,0.1953633,2.2622424,48800
BOHRMANN 1635,11.1,0.15,275.93077,136.0913,184.71788,1.809514,0.0582216,2.8529789,48800
BOJEVA 1654,10.8,0.15,223.6698,336.84313,25.613646,10.457527,0.0893091,3.0154253,48800
BOK 1983,12.6,0.15,285.35546,345.59814,23.926647,9.401148,0.09979,2.6209648,48800
BOKHAN 2338,11.9,0.15,75.173792,201.53542,112.89221,3.202261,0.0627935,2.8326776,48800
BOKSENBERG 3205,13.5,0.15,260.41318,281.98493,120.55186,12.309101,0.1997593,2.6810791,48800
BOLIVIANA 712,8.32,0.03,280.81119,180.61423,231.21864,12.80159,0.189327,2.5740929,48800
BOLOGNA 2601,11.2,0.15,331.73389,200.67066,288.77274,9.589601,0.0556843,3.128983,48800
BOLYAI 1441,13.1,0.15,324.09941,115.23941,254.56776,13.927608,0.2381428,2.6311388,48800
BOLZANO 2622,11.7,0.15,200.14758,220.04067,135.04214,10.997588,0.097204,3.0069186,48800
BONDIA 767,10,0.15,124.93824,262.28426,80.276771,2.42135,0.1833894,3.1182954,48800
BONESTELL 3129,12.4,0.15,39.504582,82.143522,121.25,6.919363,0.2138285,2.6988614,48800
BONONIA 361,8.22,0.15,304.24323,70.149562,19.266906,12.668913,0.2158306,3.9459031,48800
BONSDORFFIA 1477,11.59,0.15,276.80886,103.23351,321.1859,15.742162,0.2912142,3.1744093,48800
BOREAS 1916,14.93,0.15,126.73582,335.29257,340.9347,12.858208,0.4505365,2.27173,48800
BORNGEN 3859,12,0.15,15.504141,352.08312,126.35033,2.883452,0.1310195,3.2046655,48800
BORNMANN 3075,13.9,0.15,307.78695,10.460361,334.79923,9.979844,0.131616,2.2733776,48800
BOROVSKY 2706,11.9,0.15,342.40128,102.32979,51.234843,10.855186,0.0441592,3.0180958,48800
BORRELLY 1539,10.6,0.15,94.993117,246.25429,143.13535,1.717746,0.1742923,3.1608072,48800
BORTLE 4673,11.9,0.15,168.31696,343.54355,104.7283,16.24105,0.0589395,2.5490164,49000
BOTHA 1354,11.3,0.15,51.650138,252.29683,28.928104,5.956154,0.2145567,3.128557,48800
BOTOLPHIA 741,10.4,0.15,235.22501,62.605888,101.00463,8.420471,0.0672319,2.7203944,48800
BOUBIN 2337,12,0.15,242.552,26.270886,37.725061,14.367954,0.1704692,2.593217,48800
BOURGEOIS 1543,12.1,0.15,340.64094,24.72124,288.49588,11.112706,0.3283466,2.6264315,48800
BOURY 3435,13,0.15,317.48931,296.50569,171.04989,7.71334,0.0458006,2.3236053,48800
BOUZAREAH 859,9.6,0.15,37.446915,7.89901,36.304913,13.605964,0.1068433,3.2250891,48800
BOWELL 2246,10.56,0.15,162.32922,28.257413,155.96163,6.492046,0.0970963,3.9481146,48800
BOWEN 3363,12,0.15,23.157659,313.41399,183.53774,3.327035,0.1022715,2.7772968,48800
BOWER 1639,10.98,0.15,271.33227,104.57284,324.65828,8.413505,0.1512534,2.5732324,48800
BOWMAN 2996,11.8,0.15,128.3402,303.7823,334.81684,3.671814,0.0335178,2.7816831,48800
BOYARCHUK 2563,11.3,0.15,271.97617,42.617087,114.79121,2.03653,0.1312539,3.2019628,48800
BOYCE 2611,12.2,0.15,68.406116,134.7213,72.57848,3.326387,0.0479562,3.0427703,48800
BOYER 1215,11.14,0.15,295.52957,265.57101,123.94003,15.898442,0.133594,2.5783736,48800
BRABANTIA 1342,11.35,0.15,183.92464,229.03448,313.24353,20.947541,0.2026099,2.2891107,48800
BRADFIELD 3430,12.4,0.15,241.77861,277.45083,43.568781,4.436657,0.0955267,2.7605841,48800
BRADLEY 2383,13.4,0.15,138.74627,183.99976,14.646622,3.575708,0.1048088,2.2180869,48800
BRAHIC 3488,12.9,0.15,257.76671,243.11484,142.29332,14.132258,0.183733,2.6056099,48800
BRAHMS 1818,14.7,0.15,226.39326,74.046421,249.78805,2.975913,0.1777233,2.1648114,48800
BRAMBILLA 640,8.99,0.15,83.696146,38.387858,235.31706,13.388119,0.0774754,3.161014,48800
BRANDIA 1168,12.53,0.15,56.690406,123.06488,218.90163,12.748936,0.2181961,2.5518481,48800
BRANGANE 606,10.38,0.15,211.31322,57.204804,318.94412,8.644022,0.2187711,2.5866561,48800
BRASILIA 293,9.94,0.15,117.6034,85.224459,61.827725,15.573686,0.1061297,2.861006,48800
BRATIJCHUK 3372,12.1,0.15,179.29288,19.604408,19.479542,3.291319,0.1412186,2.693447,48800
BRAUNA 1411,10.9,0.15,351.89572,86.994004,285.20394,8.046584,0.0596858,3.0032207,48800
BRAY 5182,12.4,0.15,307.99589,150.36418,140.00455,15.8895,0.1578305,2.5881139,49000
