Name Number,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
-none-
1988 XE1 5474,12.6,0.15,23.19967,255.29412,247.42148,6.13277,0.0682841,2.3834471,49200
1988AB5 4099,12.1,0.15,64.639486,301.59784,136.22752,15.626246,0.0768441,2.5727603,48800
1988AC 4343,11.8,0.15,323.78182,279.6592,221.90206,6.934316,0.1697371,2.7869552,48800
1988AJ5 4633,12.6,0.15,206.35828,65.040056,168.30879,1.144137,0.1649816,3.1797916,48800
1988AK 4489,9,0.15,127.52011,6.62007,86.796375,22.124806,0.0622148,5.3077607,48800
1988AY4 3865,12.6,0.15,281.47178,32.78582,214.88639,6.550309,0.0805161,2.3983876,48800
1988BE 4156,12,0.15,34.473343,129.07469,308.65498,14.222983,0.1896252,2.7011697,48800
1988BF 4100,11,0.15,21.632737,303.7833,90.397782,11.109678,0.1058057,3.0102247,48800
1988BH4 3866,12,0.15,65.450895,122.37022,223.18529,3.60766,0.2018045,3.1342914,48800
1988BJ1 4635,12.5,0.15,17.001112,134.86201,24.850992,5.32615,0.1475071,2.4719887,48800
1988BO2 4217,12.5,0.15,216.33762,348.46009,355.6498,23.143798,0.2119097,2.3149049,48800
1988BW3 4608,12.8,0.15,125.01062,202.53215,203.48611,7.446201,0.2194491,2.3622352,48800
1988CC 4576,11.3,0.15,43.794927,216.89634,168.48252,10.432432,0.1190562,2.9949197,48800
1988CJ5 4636,12.7,0.15,129.50758,202.2126,177.20927,13.796481,0.1588835,2.6157294,48800
1988DN1 4041,11.3,0.15,217.79727,151.67389,102.02465,11.226877,0.0577653,3.0106299,48800
1988EM 3829,12.2,0.15,339.43953,314.53072,190.07066,7.535461,0.1641875,2.7869047,48800
1988EO1 4178,12.4,0.15,264.34556,167.52933,34.016396,1.043192,0.1757091,3.1818613,48800
1988FL3 4284,12,0.15,312.66498,167.32457,137.80548,11.725487,0.2708829,2.4020755,48800
1988NF 4558,12.2,0.15,63.67928,93.836832,255.27563,22.172378,0.3629784,2.1975301,48800
1988PT1 4379,11.8,0.15,200.86888,175.55402,211.47309,21.670564,0.1172259,3.1642876,48800
1988PU4 4286,11.5,0.15,231.5531,253.78394,134.94067,2.90104,0.0802154,2.9155785,48800
1988RN 4452,11.9,0.15,234.15833,135.49175,323.144,14.158887,0.131653,2.6166411,48800
1988SB3 4259,12.6,0.15,207.37671,13.958168,60.074482,2.920672,0.0514802,2.8908254,48800
1988TE3 4102,11.5,0.15,175.2734,277.86847,185.42339,9.579522,0.0711764,3.0166216,48800
1988TF1 4407,12,0.15,335.80119,89.113571,257.57642,4.712894,0.0607433,2.7124758,48800
1988TG1 4493,11,0.15,223.76571,155.51928,265.14963,9.020915,0.0798218,3.0209573,48800
1988TH2 4408,12.8,0.15,96.605605,64.234661,220.24116,4.354266,0.1053693,2.3224354,48800
1988TK1 4494,12.6,0.15,252.02461,215.3421,294.86622,2.477753,0.1194597,2.3432684,48800
1988TP 4538,13.3,0.15,358.10427,162.21876,219.48556,3.939083,0.1541546,2.4244436,48800
1988VC 4453,11.5,0.15,247.42451,75.708707,336.22751,9.369336,0.1118921,2.9856742,48800
1988VL1 3956,13.4,0.15,64.558797,107.16579,255.72266,4.801692,0.1798892,2.2391187,48800
1988VS 4495,11.3,0.15,150.23453,214.90194,224.46029,5.262334,0.1587199,3.9178091,48800
1988VU1 4539,12.3,0.15,348.45384,108.70224,256.58491,5.710801,0.0707928,2.6720861,48800
1988VV5 3993,12.4,0.15,277.86958,246.06509,206.24273,3.072418,0.0709885,2.5710343,48800
1988VW 4454,12,0.15,222.29795,132.8132,278.68915,0.704807,0.1002474,3.1901524,48800
1988XA 4455,11,0.15,216.21055,221.45861,244.38818,9.397622,0.0482014,3.0149414,48800
1988XG1 3996,12.8,0.15,188.71841,156.03525,90.861563,2.28509,0.1037702,2.2590338,48800
1988XM 3995,12.2,0.15,346.23111,275.35615,100.08655,9.30561,0.094957,2.6352055,48800
1988XM1 4496,12.7,0.15,222.48684,323.13896,163.42813,4.78422,0.0548208,2.8138523,48800
1989 AK1 5398,11.4,0.15,335.93404,104.36009,308.06524,9.63344,0.0211466,3.0054475,49000
1989 AM1 5374,10.9,0.15,190.91958,245.7843,300.57385,12.31938,0.0814139,3.1846847,49000
1989 AN2 4902,9.5,0.15,159.48698,271.37067,170.35618,9.06976,0.0437725,5.2138862,49000
1989 AN6 5375,13.2,0.15,38.99015,243.82653,89.93567,2.44263,0.1754558,3.1691775,49000
1989 AU 5176,11.5,0.15,38.32267,268.35753,94.394,7.71298,0.3099528,2.686079,49000
1989 AU1 5258,10,0.15,119.68499,226.48893,248.4685,5.87542,0.0805866,5.2742813,49000
1989 AX1 5121,13,0.15,154.43839,20.46356,358.5372,6.46268,0.1701422,2.2317002,49000
1989 AX2 4710,12.9,0.15,45.08218,233.52333,275.04616,4.99973,0.0924777,2.2451467,49000
1989 AZ1 5122,12.1,0.15,57.02952,259.38599,113.14756,12.72931,0.2010797,2.5883106,49000
1989 BB1 5259,10.3,0.15,341.66469,197.59187,67.4997,15.9351,0.0720315,5.1781587,49000
1989 BL 5123,9.9,0.15,136.68659,30.59871,78.29832,8.52536,0.1040724,5.2366733,49000
1989 BN1 5514,13.5,0.15,60.67807,304.14906,150.37021,6.52891,0.1712367,2.5658893,49200
1989 BT 5399,11.6,0.15,335.67091,175.45017,271.40025,3.72506,0.1841026,2.8071097,49000
1989 BW 5283,9.3,0.15,175.22009,354.67117,71.21698,17.48309,0.1489763,5.2066513,49000
1989 BY 4971,12.7,0.15,55.24205,342.92884,104.92275,3.20512,0.1781453,2.384473,49000
1989 CB1 4795,14.2,0.15,322.24549,131.72353,134.0819,5.10087,0.1526548,2.1999533,49000
1989 CD4 5178,13.9,0.15,118.01601,102.77476,323.14625,3.98921,0.1375652,2.2295469,49000
1989 CH1 5208,11.4,0.15,345.56089,24.35814,124.91743,15.87907,0.047872,2.6042857,49000
1989 CH2 5126,10.1,0.15,140.65338,353.32668,116.49205,29.90629,0.0265781,5.2124926,49000
1989 CK2 5284,9.9,0.15,161.70534,342.55022,102.76902,20.24171,0.0841036,5.203961,49000
1989 CM 5400,12.6,0.15,333.12649,22.02421,27.00578,0.58049,0.1582011,3.0838506,49000
1989 CM1 5557,12.6,0.15,327.55614,221.74114,10.94666,5.95263,0.1525824,2.5416015,49200
1989 CN1 5125,13.2,0.15,30.9501,85.32905,23.61375,3.87039,0.1596295,2.4650838,49000
1989 CU8 5582,12.3,0.15,33.23644,64.89338,18.68923,2.10685,0.0169327,2.8940173,49200
1989 CW 5124,13.7,0.15,322.87287,280.83587,323.49782,0.8802,0.0796962,2.2645803,49000
1989 CW1 5209,10.1,0.15,192.14808,105.35748,322.75077,9.09008,0.0505287,5.1145749,49000
1989 CY1 5581,13.9,0.15,33.28856,35.10144,165.64807,2.47642,0.1572715,2.3813744,49200
1989 CZ 5062,13.3,0.15,132.47799,14.45315,19.52646,3.30721,0.1666965,2.2608952,49000
1989 EL 5617,13,0.15,88.52534,252.98791,243.92711,5.42581,0.1449677,2.4249114,49200
1989 EL1 5515,12.4,0.15,341.02415,45.18966,171.57145,13.12869,0.2279397,2.6629894,49200
1989 EO1 5179,13.7,0.15,14.41353,202.96716,331.40693,6.28511,0.0470763,2.3115322,49000
1989 EO11 5285,9.9,0.15,213.8214,257.33425,144.30413,25.24851,0.0495513,5.1074366,49000
1989 ES 5434,11.1,0.15,291.06132,305.28554,173.44977,16.97302,0.0755875,3.1903287,49000
1989 EV 5401,11.7,0.15,35.6308,12.65349,47.29481,10.07725,0.1493304,2.7963581,49000
1989 EX1 5327,13.6,0.15,337.56837,82.2322,137.40737,9.74589,0.162167,2.3424193,49000
1989 EY1 5583,12.4,0.15,12.91678,41.5932,60.54899,2.91014,0.0195389,2.8769925,49200
1989 FJ 5128,12.3,0.15,312.01666,123.42408,39.83078,6.96607,0.1434157,2.7662279,49000
1989 GF 5180,13,0.15,64.16136,56.79678,80.11403,6.05491,0.0626005,2.391701,49000
1989 GL1 5350,13.1,0.15,346.96773,327.70888,308.607,2.54325,0.1293999,2.2331501,49000
1989 GN 5129,12.1,0.15,49.94195,350.72267,167.70811,10.33766,0.0849419,2.3798067,49000
1989 JK 5516,12.8,0.15,31.34705,35.64901,160.7409,13.03478,0.1713077,2.5824323,49200
1989 KK 5584,12.7,0.15,355.80525,34.28448,200.3109,12.84873,0.1241759,2.6719326,49200
1989 LJ 5517,12.3,0.15,25.80185,116.02698,90.01575,14.37551,0.1200091,2.5914023,49200
1989 LU 4796,12.9,0.15,301.57005,35.47082,296.79062,2.27201,0.1788789,2.355049,49000
1989 ME 4837,11.4,0.15,158.99263,39.04193,327.67805,28.34539,0.1292734,3.1986373,49000
1989 NJ 4838,12.7,0.15,14.58688,39.52122,218.09361,8.88884,0.1432217,2.3520464,49000
1989 NX 5211,13.1,0.15,349.06973,185.16804,134.08776,26.7907,0.2443241,2.2945271,49000
1989 QO 5475,14.7,0.15,95.38417,307.57132,108.07032,24.14612,0.1203536,1.9180802,49200
1989 RH 5260,13.1,0.15,168.61709,302.80571,175.90091,13.67463,0.1089662,2.6006637,49000
1989 SC7 5130,9.8,0.15,120.28384,104.02544,242.54186,15.68733,0.0096288,5.2816178,49000
1989 SG5 5351,13.1,0.15,106.71452,65.38736,155.71341,5.5883,0.1461721,2.4255123,49000
1989 SS 5212,11.6,0.15,145.80897,229.16124,230.49039,11.38335,0.0857606,3.0242701,49000
1989 SZ 4867,9.4,0.15,230.07727,273.115,335.21705,27.15279,0.0166102,5.164149,49000
1989 TC1 4799,13.1,0.15,347.83244,80.86702,242.24907,0.61683,0.1271669,2.4701263,49000
1989 TG17 4800,11.2,0.15,232.04415,183.56665,179.94088,10.29031,0.1024034,3.008627,49000
1989 TO11 5476,10.3,0.15,190.26864,93.48896,198.61642,13.68081,0.0727291,5.1405758,49200
1989 TS1 4715,9.3,0.15,118.72048,344.26119,1.64096,18.61675,0.0488585,5.1462811,49000
1989 UD 4903,12,0.15,246.04014,249.17683,91.06658,2.54763,0.1665926,3.1626781,49000
1989 UE4 5478,13,0.15,274.05491,250.83632,233.45334,8.05137,0.1398455,2.5468385,49200
1989 UE8 4869,13.3,0.15,55.48046,217.42298,96.41509,3.5464,0.1740954,2.2348968,49000
1989 UH1 5328,13.4,0.15,324.36126,162.07252,217.71358,6.9231,0.1428569,2.4084531,49000
1989 UH2 5477,12.8,0.15,194.06554,289.99237,49.2536,22.55089,0.0753864,1.9173133,49200
1989 UK2 5402,13.1,0.15,57.89318,132.79996,237.24587,16.69474,0.1371309,2.0458931,49000
1989 UK8 4870,11.3,0.15,168.90151,353.80291,83.74309,9.75179,0.0746161,3.2125103,49000
1989 UL5 4716,11.7,0.15,122.45581,104.54601,20.4845,10.16653,0.1404643,3.1752796,49000
1989 UN2 4868,13.9,0.15,165.37569,94.32091,187.66902,22.10727,0.0681809,1.9604292,49000
1989 UR4 4801,12.6,0.15,210.30147,43.2787,66.94809,2.26055,0.1652752,2.6415224,49000
1989 UT5 5479,13.3,0.15,11.32984,124.63176,200.90597,13.413,0.2207943,2.574259,49200
1989 UY 4840,11.6,0.15,168.90163,200.54193,247.68513,15.17505,0.1009916,3.1809463,49000
1989 VM 4772,11.7,0.15,202.48749,194.775,210.31708,11.53287,0.0613952,3.1624999,49000
1989 VP 5234,11.5,0.15,245.04385,176.32247,223.39865,35.8233,0.1634312,2.7604796,49000
1989 VT1 5286,12.2,0.15,250.91486,272.25455,120.52171,2.94915,0.0230765,2.9159945,49000
1989 WB 4747,11.5,0.15,223.87786,350.60327,62.82175,11.8176,0.1172835,3.0002029,49000
1989 WE 5287,12.1,0.15,261.9954,261.63156,151.60884,6.45387,0.2081911,2.6828625,49000
1989 WE1 4749,11.4,0.15,252.61038,288.3841,93.35445,10.76231,0.1074238,3.0059,49000
1989 WK 4842,12.8,0.15,78.46156,77.55732,225.80747,2.46454,0.1568954,2.2508752,49000
1989 WL2 5558,13.9,0.15,151.4597,264.61728,139.04395,23.37628,0.1125354,1.9356739,49200
1989 WX 4717,11.1,0.15,307.73971,246.28763,73.60213,10.77714,0.0916049,3.0180284,49000
1989 WZ 4904,12.6,0.15,246.17992,267.02957,229.12054,10.11065,0.1299991,2.38895,49000
1989 XD 5288,11.5,0.15,254.79999,177.66108,275.19466,11.95256,0.1261371,2.604669,49000
1989 YF 5518,12.5,0.15,237.75231,140.24057,124.91042,7.75483,0.1844547,2.2713973,49200
1989 YK8 5480,11.2,0.15,40.67704,160.21691,121.29892,6.64716,0.0792565,3.1411287,49200
1989 YN 5352,12.9,0.15,327.72568,163.35247,258.74965,4.26228,0.1602124,2.3887259,49000
1989 YP 5329,12.5,0.15,286.95256,256.28285,142.27664,13.42347,0.2682064,2.6072743,49000
1989 YT 5353,13.3,0.15,326.59847,301.08807,35.35791,3.84689,0.2910993,2.5660688,49000
1989AB 3998,12.8,0.15,16.096047,75.488698,5.852704,6.498673,0.1954604,2.2794452,48800
1989AF 4541,12.5,0.15,0.477063,22.469939,66.265152,4.78195,0.0200544,2.3785897,48800
1989AL 3999,12.4,0.15,291.88148,209.10702,297.40635,2.550236,0.1235379,2.4583471,48800
1989AV 4000,12.3,0.15,280.23817,173.96987,319.06904,2.71284,0.1117782,2.5901463,48800
1989BN 4225,13.2,0.15,180.40619,258.09329,62.19008,3.485692,0.1075888,2.241774,48800
1989CL 4500,12,0.15,258.68816,302.38588,137.56673,2.913229,0.1811372,3.1550877,48800
1989CO 4262,13,0.15,180.49064,183.43314,129.45224,7.322074,0.2197963,2.3014408,48800
1989EG 4638,13.5,0.15,355.59533,259.55039,277.54906,3.50761,0.0902865,2.1937123,48800
1989FB 4544,17.1,0.15,219.60017,333.59528,24.137392,14.147731,0.2504545,1.0423217,48800
1989FC 4581,20.5,0.15,121.59973,254.99356,180.5626,4.906242,0.3570779,1.0227006,48800
1989FO 4610,13,0.15,179.26459,204.47685,116.99676,3.590932,0.0368816,2.4021816,48800
1989FW 4582,13,0.15,227.31274,120.10701,108.88409,12.468783,0.1506203,2.6733424,48800
1989GK 4159,10.8,0.15,84.799142,312.83914,91.671381,15.166359,0.0724005,2.5504351,48800
1989JG 4612,12.3,0.15,348.81778,40.188546,105.94473,9.617498,0.1439172,2.5544866,48800
1989KG 4502,11.6,0.15,335.59392,334.82554,170.06412,13.326782,0.0958033,2.6429366,48800
1989LE 4160,13.1,0.15,321.56187,25.198384,187.80592,5.031114,0.0884755,2.4552112,48800
1989MD 4409,12.4,0.15,153.97604,330.26675,349.72482,5.373296,0.0981581,3.0320502,48800
1989RL2 4263,12.4,0.15,35.922283,306.96349,298.38691,5.803562,0.1383581,2.2349681,48800
1989RL4 4583,13,0.15,313.40535,142.01564,164.7766,3.740982,0.1907649,2.3528715,48800
1989RU2 4287,13,0.15,335.26043,257.25578,53.124063,5.488802,0.1862864,2.2080406,48800
1989SB11 4545,11.5,0.15,106.86388,74.722184,36.880025,1.816955,0.1439444,3.1355818,48800
1989TQ1 4288,11.8,0.15,235.61229,324.33561,44.924627,13.99505,0.1773921,2.6277284,48800
1989UG1 4350,12,0.15,145.94346,107.46842,33.023825,13.660006,0.1922577,2.6284501,48800
1989UR1 4351,12.6,0.15,199.65683,244.22397,159.63686,2.418776,0.0706594,2.8516802,48800
1989VH 4291,11.5,0.15,332.98619,8.748716,246.26104,13.611702,0.0703515,2.983963,48800
1989YA 4410,11.5,0.15,216.84803,326.83429,44.871543,11.13513,0.0925917,3.0532424,48800
1989YO 4504,13.1,0.15,240.78531,226.78142,181.07509,14.812159,0.1345219,2.5998224,48800
1990 BG 5131,14.1,0.15,167.62175,135.68279,110.54119,36.37184,0.5698874,1.486431,49000
1990 BJ2 5354,11.4,0.15,149.51633,40.47364,134.2193,4.9292,0.0575158,3.1917716,49000
1990 BM 4951,13.3,0.15,343.2274,339.47135,101.27199,7.52624,0.1661761,2.2569071,49000
1990 BQ1 5330,11.7,0.15,30.81833,20.91924,307.90284,33.77338,0.1579181,2.7631544,49000
1990 BS1 5435,11.3,0.15,215.14255,357.16593,109.82911,18.24422,0.1415788,3.1424163,49000
1990 BT1 5331,12,0.15,292.625,282.10786,110.58873,12.09205,0.38824,2.7669982,49000
1990 CH 5481,13.1,0.15,291.03642,250.20874,326.36885,5.96938,0.0619618,2.3392734,49200
1990 DA 5332,13.7,0.15,347.80469,305.522,143.24895,25.42462,0.4556335,2.1643208,49000
1990 DD 5376,12.4,0.15,341.36683,98.15661,332.68542,12.48377,0.1740258,2.4140142,49000
1990 DK 5436,10.2,0.15,129.15801,219.75463,254.06499,7.43117,0.0793416,5.1959677,49000
1990 DM 5403,11.5,0.15,191.40904,39.6426,123.90969,10.3207,0.0575133,3.0257015,49000
1990 DR4 4843,11.5,0.15,301.84135,223.36976,162.93413,10.99972,0.1291848,3.0842422,49000
1990 DU3 5437,13,0.15,163.5469,335.28944,319.62312,6.40365,0.1110849,2.2995199,49000
1990 DX 5482,12.9,0.15,256.89772,294.67053,303.66476,4.3311,0.1921609,2.5198609,49200
1990 EA 5618,14,0.15,36.51961,342.6491,142.36165,7.06646,0.1235449,2.2456731,49200
1990 FP1 5065,13.3,0.15,275.56456,175.44125,359.80912,6.56823,0.0484249,2.5138796,49000
1990 FS 5064,12.7,0.15,212.50143,117.92666,157.28241,6.55292,0.1849676,2.2523499,49000
1990 FW1 5031,13.7,0.15,226.53047,164.68817,64.69317,2.34268,0.1237905,2.4361398,49000
1990 HC1 5619,12.1,0.15,199.58651,141.31104,176.53577,25.23591,0.2139527,2.6240277,49200
1990 KG2 5289,12.1,0.15,137.72299,115.19047,190.34991,10.38399,0.0880965,3.0073232,49000
1990 LA 4974,12.4,0.15,257.71969,25.01086,176.47862,13.80376,0.1110384,2.6037817,49000
1990 MA 5066,14.1,0.15,335.54757,184.39962,82.41002,41.44715,0.1543271,1.9362587,49000
1990 ME 5132,12,0.15,180.35698,142.27825,162.1661,11.35021,0.1147929,2.6733726,49000
1990 MJ 5585,13.7,0.15,229.66184,75.84928,265.29329,28.60856,0.3960077,2.715685,49200
1990 MU 4953,14.3,0.15,145.92743,77.39042,78.12541,24.42068,0.6571424,1.6211774,49000
1990 MV 5559,12,0.15,308.27036,177.62084,92.61733,11.33449,0.231615,2.3852313,49200
1990 MX 5560,13.3,0.15,343.54766,177.3679,75.13031,5.62249,0.108424,2.2860136,49200
1990 OA 5620,17,0.15,350.89152,152.96932,128.99468,7.83495,0.4220608,2.1590312,49200
1990 OA1 5183,11.4,0.15,259.15559,4.34513,264.66269,14.78931,0.1054943,2.5707586,49000
1990 OD4 5290,12,0.15,171.38844,158.81175,189.4846,11.19624,0.0618087,2.7359932,49000
1990 OO 5032,11.8,0.15,99.20239,205.85045,184.11741,10.56701,0.1003385,3.0074798,49000
1990 OX 5067,11.9,0.15,261.9672,25.72996,204.41009,7.37372,0.0788049,2.8023335,49000
1990 PA 5133,11.6,0.15,197.31903,279.51632,87.92676,11.99649,0.224064,2.7155425,49000
1990 QB4 5519,12.4,0.15,89.32812,281.6412,157.88927,6.72933,0.0248828,3.1706021,49200
1990 QJ 5438,11.1,0.15,337.44461,238.89116,298.72404,26.55731,0.2768009,2.7452325,49000
1990 RB 5520,11.8,0.15,209.54526,56.39616,293.19177,8.8761,0.1047298,3.0045369,49200
1990 RE6 5586,12.9,0.15,34.08405,53.12667,160.78093,3.76114,0.144972,2.375136,49200
1990 RV2 5185,12.4,0.15,122.89028,217.96216,216.6323,8.37527,0.0821438,2.6778659,49000
1990 RW 5439,11.7,0.15,119.29611,334.81392,352.89544,1.26074,0.1459947,3.9798784,49000
1990 SA1 5235,12.7,0.15,302.39653,29.81905,257.89115,4.8523,0.1417495,2.296934,49000
1990 SB 5587,13.6,0.15,311.11489,86.18039,190.59114,18.09526,0.5483464,2.391951,49200
1990 SD14 5589,13,0.15,320.87572,37.61762,219.19715,2.01318,0.041213,2.7494483,49200
1990 SD4 4676,12.5,0.15,350.51546,351.17659,222.49294,8.98034,0.0761297,2.4027632,49000
1990 SF2 4955,11,0.15,179.77405,241.2207,90.69923,7.43264,0.1380726,3.1489217,49000
1990 SG4 5621,13.7,0.15,330.84925,4.51325,279.24745,5.54454,0.3856415,2.3027213,49200
1990 SM2 5134,12,0.15,262.81451,194.88009,90.66174,8.09692,0.0351918,2.7915325,49000
1990 SQ4 4677,12.3,0.15,103.02929,55.00741,12.74813,0.49402,0.1817789,3.1497123,49000
1990 SW3 5588,11.8,0.15,245.00076,253.35145,93.99151,12.35491,0.1372256,2.7889526,49200
1990 SZ1 4975,12,0.15,122.44251,227.92517,180.03303,14.97224,0.2194462,3.0984894,49000
1990 TG3 5236,12.9,0.15,209.73069,197.93449,206.51146,7.40632,0.110879,2.3302596,49000
1990 TL4 5622,11.2,0.15,251.25335,51.93482,277.8649,8.08819,0.1693965,2.8059564,49200
1990 UE 5135,12.9,0.15,346.71456,229.44582,35.70876,3.31182,0.1277615,2.238789,49000
1990 UG2 5136,11.9,0.15,149.94713,290.64823,109.59236,11.15701,0.1080086,3.0264622,49000
1990 UH 5333,13.2,0.15,112.08075,308.90851,208.68223,10.97655,0.1673535,2.3452438,49000
1990 UH2 5007,13.2,0.15,231.1493,161.30201,169.41271,13.35377,0.1864848,2.6817834,49000
1990 UQ 5189,17.5,0.15,100.44535,159.44622,135.44635,3.57692,0.4778613,1.5508946,49000
1990 UQ11 5483,10.7,0.15,317.32325,206.20098,60.67421,10.2276,0.0816154,3.1230809,49200
1990 UR2 5190,11.6,0.15,104.89089,150.38468,312.21991,14.08165,0.2070073,3.1470515,49000
1990 UY 5623,11.7,0.15,219.83293,194.77114,168.50453,10.97121,0.0965283,3.0171319,49200
1990 VA 5590,19.7,0.15,61.13843,34.36203,216.45467,14.18759,0.2792103,0.9852932,49200
1990 VB4 5592,11.4,0.15,270.85471,85.00498,232.63137,8.50216,0.0635594,3.1734348,49200
1990 VC 5137,13.3,0.15,329.45254,24.68845,230.16039,14.18058,0.0702394,2.5641168,49000
1990 VC4 5239,12.4,0.15,155.85342,353.62054,81.8467,8.49561,0.1382825,2.7846522,49000
1990 VE2 5238,12.3,0.15,90.31833,330.89411,230.85281,5.8752,0.1174119,2.274322,49000
1990 VF2 5591,12.2,0.15,225.15146,191.3639,188.48341,4.23042,0.0851933,2.7801384,49200
1990 VH1 5484,12.4,0.15,154.44298,109.91744,48.73824,12.60441,0.1438457,2.4129152,49200
1990 VN3 5214,13.4,0.15,22.52545,262.19982,7.87942,6.07751,0.1034714,2.1880365,49000
1990 VO3 5191,11.4,0.15,193.56629,145.56899,233.22904,9.02462,0.108558,3.0129866,49000
1990 VP3 4718,12.8,0.15,104.4743,220.07802,334.95876,8.04984,0.160525,2.3596699,49000
1990 XB1 5262,10.6,0.15,87.5534,88.33258,92.28189,15.96554,0.1713665,3.0803306,49000
1990 XE 5240,12.3,0.15,220.62267,185.10594,242.18412,5.61696,0.1011817,2.3824411,49000
1990 XH 5140,11.2,0.15,172.03765,211.23217,164.23831,11.41223,0.1058993,3.1893722,49000
1990 XJ 4957,15,0.15,73.36472,97.4394,255.01281,35.00495,0.2190947,1.5654904,49000
1990 YB 5141,12.6,0.15,299.6348,185.11923,137.61731,2.8448,0.0608682,2.8719096,49000
1990 YG 4720,12.9,0.15,268.6223,286.66364,121.53337,5.86801,0.1458587,2.2249878,49000
1990 YL 5241,11.9,0.15,153.06212,40.52731,47.3375,3.70559,0.1846628,3.1196502,49000
1990 YT 5291,13.1,0.15,113.91663,351.08023,209.76228,2.04921,0.1583086,2.4201487,49000
1990AA 4384,12.1,0.15,293.93819,44.143866,316.66019,13.292257,0.1805283,2.6191396,48800
1990AF 4411,13.8,0.15,293.39555,10.273154,88.559824,2.256316,0.0922332,2.1671123,48800
1990DV1 4505,11.3,0.15,186.91996,11.287033,119.54909,11.843084,0.0470866,3.0121358,48800
1990FA 4584,12.7,0.15,238.12597,62.897637,26.2847,7.712187,0.2014149,2.791107,48800
1990FV 4507,11.6,0.15,215.31383,87.870097,47.839565,2.67503,0.0080781,2.8696127,48800
1990KP 4547,11.2,0.15,2.349799,36.09235,358.71557,18.025933,0.0687444,2.6136374,48800
1990KQ 4585,13.1,0.15,157.00171,183.15309,83.274675,10.58603,0.2406487,2.7293352,48800
1990OM 4613,11.8,0.15,118.39319,253.92416,145.67862,6.665578,0.3014304,2.6673297,48800
1990QD6 4643,13.5,0.15,213.34059,187.31092,106.89879,1.775394,0.2008618,2.3631688,48800
1990QG4 4642,11.9,0.15,160.97892,131.51413,149.82792,1.005105,0.1593298,3.1678672,48800
1990QN 4614,12.9,0.15,201.11791,142.52244,180.01316,4.798792,0.2121867,2.2505515,48800
1990QT3 4641,13.7,0.15,171.82212,283.84488,102.01438,1.652145,0.171391,2.1890376,48800
1990SP4 4645,12.4,0.15,47.032992,294.10708,180.00756,9.468138,0.1352113,2.6723523,48800
1990SR3 4644,12.3,0.15,239.17285,205.1765,48.442435,14.133392,0.1414043,2.6074677,48800
1991 AE 5215,11.1,0.15,19.46256,151.01692,125.60766,14.12226,0.148959,2.6847023,49000
1991 AJ1 5292,11.8,0.15,286.31263,261.19277,94.9701,15.50033,0.1559274,2.5653608,49000
1991 AO 4807,13.5,0.15,267.97965,92.12392,331.20036,0.49502,0.2110343,2.3279302,49000
1991 AO2 5625,12.5,0.15,246.7309,216.59216,175.26578,11.99501,0.1945467,2.6727982,49200
1991 AY1 5624,11.9,0.15,225.49479,227.35118,155.12605,10.64772,0.0494036,3.0167585,49200
1991 BA2 4844,12.2,0.15,104.3389,355.64758,248.51004,5.97502,0.2217693,2.5524934,49000
1991 BQ2 5293,11.5,0.15,187.47496,9.45641,111.28052,13.97312,0.1113786,2.6691681,49000
1991 CA 5355,12.8,0.15,154.81005,12.19517,193.25165,0.73609,0.1673251,2.3119258,49000
1991 CB 5294,11.4,0.15,183.90007,316.4384,128.32253,17.76767,0.1303931,2.8660692,49000
1991 CC 5192,10.2,0.15,216.5868,307.97327,91.36492,14.90464,0.0775987,3.1939513,49000
1991 CE 5295,11.6,0.15,109.51098,80.54168,82.96577,6.30163,0.1057944,3.1377384,49000
1991 CF 5334,12.8,0.15,136.02103,54.75368,170.71364,7.41372,0.125296,2.2659324,49000
1991 CV1 4774,12.7,0.15,209.88136,236.6433,286.16639,3.62835,0.0853185,2.2375127,49000
1991 DV 5008,13,0.15,188.26251,41.77918,142.63673,5.26629,0.0608696,2.215002,49000
1991 EE1 5404,12.4,0.15,33.73796,327.69139,15.02981,9.89742,0.0662373,2.2548005,49000
1991 FE 5626,14.9,0.15,346.25973,230.99378,173.59341,3.85654,0.4551055,2.1944584,49200
1991 FF1 5356,12,0.15,252.22149,265.95513,173.23357,14.27231,0.1592431,2.6070405,49000
1991 FM 5377,13.5,0.15,208.90332,199.38763,337.65849,3.03152,0.0617975,2.1873818,49000
1991 GD 5378,13.8,0.15,323.31531,206.32126,250.01163,19.11309,0.0823249,1.9341754,49000
1991 GY 5405,13.1,0.15,111.12595,244.19092,15.32037,10.39815,0.2366927,2.6645167,49000
1991 GY9 5263,11.5,0.15,139.66258,289.19947,226.6911,14.75929,0.0315757,3.1928958,49000
1991 HD 5440,13.2,0.15,156.49512,148.71294,115.74883,4.56018,0.1415208,2.1718017,49000
1991 HG 5379,12.8,0.15,135.67693,212.12034,34.21521,3.8131,0.054404,2.3962396,49000
1991 JE1 5336,11.7,0.15,93.97727,65.4086,178.91822,11.31186,0.1321732,3.1272701,49000
1991 JM1 4905,11.9,0.15,26.02938,175.63759,198.87472,12.42262,0.1693777,2.6006072,49000
1991 JN1 5593,13.4,0.15,305.87306,340.08726,167.7439,5.31658,0.0983181,2.2709382,49200
